AirportKey,AirportCode,CityName,StateCode,StateName,Region,ReliabilityScore,FlightCount,MonthlyDelayRate
5a6e793d1f249a95fe308049a544bddb678fe0122822c6770d243af372277411,ABY,"Albany, GA",GA,Georgia,South,94.0,3591,0.10921501706484642
7a3d568190617a95967dd061d4c6a038a0bbdc9ff0c4494a600aaf5756fe7187,MDW,"Chicago, IL",IL,Illinois,Midwest,80.99,286807,0.2802338056305723
ec9121c9c2fc6850750face06e8dc803da80c9d8bf31d10ad894f31ae6c8ca32,MAF,"Midland/Odessa, TX",TX,Texas,South,89.26,33070,0.1505529789511238
ca88574fd5698224ce01dad3856ab43b2e8884b5e74c75773d45deeaaa491538,SYR,"Syracuse, NY",NY,New York,Northeast,88.79,52392,0.18031257289479824
fcc2e3d8cf282b178499f6aa89d4c984e8d5cba1cb32c53248307adfed0a9c76,DRO,"Durango, CO",CO,Colorado,West,88.66,14870,0.19586840091813312
12f82d2010850f611183fee0e15adac3d66569555ff1d7e0bda7ab93d4777869,BFM,"Mobile, AL",AL,Alabama,South,83.02,47,0.07692307692307693
18ccc3eb40086f2b6ec42f2dd452df7f07ee41a3dc88a3a16022c53350b1d398,CYS,"Cheyenne, WY",WY,Wyoming,West,91.14,1373,0.07272727272727272
26db5bade47c03a8a6ec80b0da929d8634cd06d1145f8de94aa4e576bc754070,MCW,"Mason City, IA",IA,Iowa,Midwest,89.05,1671,0.13636363636363635
4d058b961f89cbfc17de1ba356736eb8c7605eff1ef2993231d5f4f96e87e868,CIU,"Sault Ste. Marie, MI",MI,Michigan,Midwest,90.3,2868,0.11570247933884298
96d174d2c82a11200d4a1cf8ca419159e2a77dfd4a0faf5eaf4892a497bcebcc,EAT,"Wenatchee, WA",WA,Washington,West,91.1,2641,0.12
5505bbe316987e0796199859069bcff8a8bc71d1605da2abbbc8bb7ffdffc6e3,STL,"St. Louis, MO",MO,Missouri,Midwest,86.87,226721,0.16495406189555126
5920721ac85fd5af7878d79375923c6094cca267f7bfe05cc50ef183f6ff9621,PVU,"Provo, UT",UT,Utah,West,84.84,4946,0.25132275132275134
ba052fed0e48ddeb16b2fdb1be38845083910e2c7411df3385ef939e4abeb596,DSM,"Des Moines, IA",IA,Iowa,Midwest,90.04,57194,0.12763892259160398
05881adb7358bbc0eb08a27b6a17fd98c0ce8f05246f351bfef517706dfe2037,ELM,"Elmira/Corning, NY",NY,New York,Northeast,90.61,4346,0.1308139534883721
8593345cbd28c3cfe732f9d077829f97de64d3ddfaf3e9c2d6394cbcde24074a,GST,"Gustavus, AK",AK,Alaska,West,94.04,356,0.11607142857142858
8fc4416436b5da41fae35cdadf72ab92c82706683381934d81a133433b59e8d4,CHA,"Chattanooga, TN",TN,Tennessee,South,90.33,26918,0.15992892047978677
06ccef4324c147253ec7987c25268d635852268f39675a05e7a328648c56afac,BRO,"Brownsville, TX",TX,Texas,South,91.58,9423,0.13765642775881684
2986219f82d390e6918cc895142848e3adec06dee828a7381aa193467615fe32,GTF,"Great Falls, MT",MT,Montana,West,92.16,10356,0.10358974358974359
4d7c1175f2020aae155fbbbecccc59349b69f30e09179a0d8520b037f142ffa4,HPN,"White Plains, NY",NY,New York,Northeast,85.76,36820,0.23448275862068965
7f055c6c4f429f23ecc5a0841b3e67cd44552383ac0929359c94918455c803c6,SBA,"Santa Barbara, CA",CA,California,West,89.27,26300,0.1701492537313433
a87e82d0c1558b8adf64130777dc84cfd03a6d179514009300dac9862e7e24a1,OGG,"Kahului, HI",HI,Hawaii,West,87.83,100308,0.16143497757847533
02903988994c0f07023c469816cfafffd18404028d0f0068cebaab2ccf38a149,OAK,"Oakland, CA",CA,California,West,86.5,161179,0.15037966325519975
4c71b7e56fdc43633bd75a5a0427b66038d5608d08933deec2feb2adf90fad09,ADQ,"Kodiak, AK",AK,Alaska,West,90.99,3147,0.08532423208191127
9d56ce6ee168734f417ff554b9ef06d003a063ef8d7a30cf5197cb993a675a93,BDL,"Hartford, CT",CT,Connecticut,Northeast,88.23,83765,0.14859437751004015
732af70cb8a6c10783f4318c092c90344f8417acd551a400853741336e94668f,HNL,"Honolulu, HI",HI,Hawaii,West,89.65,198027,0.1380648899188876
bbcc8ec46f073cbd388af310bcbc345a5355bdab1d6598778c52e8b98cab5128,DAB,"Daytona Beach, FL",FL,Florida,South,90.77,11532,0.13362541073384446
2daae495d9efa65d1ba02ef8ea39291f902b0824e90a83d9a8dcbcf1128ffcf2,CVG,"Cincinnati, OH",KY,Kentucky,South,89.05,144926,0.16793399126354958
58332be1bfc7f5e3e2427ffaf120895a0bc1e6a652a59a68c621c4ec90a9e729,PHX,"Phoenix, AZ",AZ,Arizona,West,86.94,629046,0.20446843722909608
149aa4c8d80552c78096cc1b1e31b7a72ff36bc09a8f30e859cc0c49b69b4ad8,ROC,"Rochester, NY",NY,New York,Northeast,89.41,54266,0.15193555605280823
537ae3b1762dceb86cf2a4891ecc0ff3e0566621396f8c217be34112b41c7268,AUS,"Austin, TX",TX,Texas,South,86.14,283989,0.20669299352684933
b1a04a15d2105af4f8ecac2ee06cdaa779455f2aa2db5ab579fac380fa90b734,CAE,"Columbia, SC",SC,South Carolina,South,91.02,32782,0.16541353383458646
cd8c07fdc045905b6ac54d264c02d8b1fc0d0601488c823f50fa02a6e50f10a8,JAX,"Jacksonville, FL",FL,Florida,South,87.83,101770,0.21276852522326817
27352f34715b6aade3b33e7c14432447cef23855d1f49db46bb8976db187c975,LRD,"Laredo, TX",TX,Texas,South,90.66,8273,0.1480484522207268
afcb289b1aa8a0c34581ce84cb3989aa4272ae5ac3754c3e140a8bcdfdf6328f,OGS,"Ogdensburg, NY",NY,New York,Northeast,87.57,1545,0.20714285714285716
9871605be8d4b2a982914bf5c9348e7b84a18494ecb9d8525be69f42eebd7566,MSN,"Madison, WI",WI,Wisconsin,Midwest,90.4,43906,0.13964435146443516
df771c2c4da0d9b66d93ef2602e010f61ff0d4f524baad9bcc743030ecdc798a,BIS,"Bismarck/Mandan, ND",ND,North Dakota,Midwest,88.88,15070,0.14074074074074075
000a0a7e66523956a91e7f11f2d522897125b67ff846ff779274882ac901bbd5,LBB,"Lubbock, TX",TX,Texas,South,89.1,24357,0.15296912114014252
46a4c6b519324e367bee933ac9f08683b10e15170159e4a97f066e5eb0e54ee2,MLB,"Melbourne, FL",FL,Florida,South,91.62,9800,0.13333333333333333
8853564f130808236142e6ac93f78ecf7c87e14103f324b44224fe5f94132212,LIT,"Little Rock, AR",AR,Arkansas,South,88.77,47478,0.17664376840039253
c16431b1087a8f5f40b50006a8729139daf5aafe229bee9d39335e25a664c020,BMI,"Bloomington/Normal, IL",IL,Illinois,Midwest,89.96,9800,0.18323353293413175
4ccaa2653fe14b3c99f4fa8d0ca0c8d1616b5a47d8cc82ba6179489c4ed38f62,PIR,"Pierre, SD",SD,South Dakota,Midwest,92.02,1205,0.18095238095238095
3102c4983a0a7d5df217b02654a2bb0a76211b45728503a39db52f88cab3f8c2,PQI,"Presque Isle/Houlton, ME",ME,Maine,Northeast,86.7,2242,0.14450867052023122
e3993262324ccdf1fd0a3b12eaf4959ef8043186f114f5a145bd254c8cf01aeb,SGU,"St. George, UT",UT,Utah,West,92.89,11951,0.15858585858585858
270b1684d637039762248d17032d9249f9f97ba217c8dec7df29be387b76bdb0,PIA,"Peoria, IL",IL,Illinois,Midwest,88.06,15599,0.18223583460949463
1b3ba754469fdd7f99f4e53fbff03d20825695caaa13bff2ee0b357813279152,DDC,"Dodge City, KS",KS,Kansas,Midwest,91.04,2373,0.15730337078651685
2480bfed9e176cce9a92f729d4f0b7d4b255348e3e618f1e4df4582996aef93c,GRK,"Killeen, TX",TX,Texas,South,89.38,9213,0.22566371681415928
546e1dc9e3ce428e946ebe5cc58f1581cfb0ea527ce5826a1099c6a649de2ff7,BOS,"Boston, MA",MA,Massachusetts,Northeast,87.06,445611,0.15499787840213372
9b794c812a2a3fe75acc3bdd33fd750cb71e504d66822b881025379f03e28234,GUF,"Gulf Shores, AL",AL,Alabama,South,50.0,0,0.5
1cdcdd124f7f57819a1b69de71a45149555a1b84a527cc26bfce87de5cf71b28,BIL,"Billings, MT",MT,Montana,West,91.64,18689,0.15545395166557804
2e17bfe25968dbcf4c7ff9e1977dec063be527795086c1f3ea4376cfc4c82180,JFK,"New York, NY",NY,New York,Northeast,85.05,409381,0.25163526949241233
ec09692b9dad26aea61ebc507d2f4c22415aa22f70880b93408a398fcf97750b,PIE,"St. Petersburg, FL",FL,Florida,South,85.34,30346,0.29312714776632304
2c4e6f6c46954cd6c64e44a2a400e8eb052d0d057059cf4af3a942b3caca7e35,GPT,"Gulfport/Biloxi, MS",MS,Mississippi,South,91.47,15308,0.14695945945945946
81e259b4a2d99f1890567f4576506cc28c391bd4df4fece5724dce17598142ab,BGR,"Bangor, ME",ME,Maine,Northeast,89.02,18808,0.10837438423645321
b5f78d5c0d40f377dd777d3ce79a0a2573635d5448717dd20ffc8551748ce1e5,ELP,"El Paso, TX",TX,Texas,South,88.27,63368,0.17678841582018587
f8f2990d7136c11d81465e6318c38311b5ca04e0e90b87f6a1f4ba6bad5ca436,HOB,"Hobbs, NM",NM,New Mexico,West,90.8,1986,0.1377245508982036
76bd14b27ddb0726ccb8dc22c7052d262f9b470ecdc0daa4403810607041df62,FMN,"Farmington, NM",NM,New Mexico,West,50.0,0,0.5
9b9dfe4b8cf03c60a4ad1173576429d72498fd516b5b5e279f14897c0bf68b4c,GFK,"Grand Forks, ND",ND,North Dakota,Midwest,90.35,5302,0.08638743455497382
c1242f7f888cd4e109415ca236678a95c3f8626ff07db6b27c388fbc0c77deb2,HSV,"Huntsville, AL",AL,Alabama,South,89.99,35092,0.16308002689979825
ecc3e2c352b91c52951526c67d8b8ee1b211cdae2858b4a4c4a4b39f886d3ce8,BET,"Bethel, AK",AK,Alaska,West,80.22,2638,0.39906103286384975
541688c235e566b5df98ce96287344e0a79f39f2dc71287b4577c128f61d084d,FSD,"Sioux Falls, SD",SD,South Dakota,Midwest,88.28,29948,0.13931469792605952
aba66d8c81f093bbad368be2effced4398d88b28930da98da929c246b07a70e8,BLI,"Bellingham, WA",WA,Washington,West,90.84,10689,0.09308510638297872
dade62208545344197bdd114c1579d6d57cd32803dc8fbef18f9b60e80bda071,LAS,"Las Vegas, NV",NV,Nevada,West,83.68,622949,0.23363677643955283
